Timestamp                       Thread     Type        Activity             PID    TTL  
2026-04-24 00:27:31.220525-0500 0x3c3      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x90064
2026-04-24 00:27:31.220542-0500 0x3c3      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:31.221046-0500 0x3c3      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0xa0064
2026-04-24 00:27:31.221048-0500 0x3c3      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:31.221137-0500 0x3df      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0xb0064
2026-04-24 00:27:31.221141-0500 0x3df      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:31.221169-0500 0x3df      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0xc0064
2026-04-24 00:27:31.221171-0500 0x3df      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:31.226695-0500 0x2fe      Default     0x0                  0      0    kernel: (AppleACPIButtons) ACPI lid state changed: 1
2026-04-24 00:27:31.226744-0500 0x2fe      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0xd0064
2026-04-24 00:27:31.226746-0500 0x2fe      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:31.226755-0500 0x2fe      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0xe0064
2026-04-24 00:27:31.226756-0500 0x2fe      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:31.227830-0500 0x3c3      Default     0x0                  0      0    kernel: (AppleACPIButtons) ACPI lid state changed: 1
2026-04-24 00:27:31.245314-0500 0x3c3      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0xf0064
2026-04-24 00:27:31.245317-0500 0x3c3      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:31.245338-0500 0x3c3      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x100064
2026-04-24 00:27:31.245340-0500 0x3c3      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:31.246271-0500 0xf3       Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x110064
2026-04-24 00:27:31.246273-0500 0xf3       Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:31.246292-0500 0xf3       Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x120064
2026-04-24 00:27:31.246294-0500 0xf3       Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:31.248101-0500 0xf3       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMKernelService: initValueFromBootArgAliasesUInt32: policy mode timeout = 604800 (default).
2026-04-24 00:27:31.248103-0500 0xf3       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMKernelService: initValueFromBootArgAliasesUInt32: grace period (bounded) timeout = 259200 (default).
2026-04-24 00:27:31.248105-0500 0xf3       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMKernelService: initValueFromBootArgAliasesUInt32: relaxed period timeout = 259200 (default).
2026-04-24 00:27:31.248107-0500 0xf3       Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMKernelService: initValueFromBootArgAliasesUInt32: unlocked period timeout = 86400 (default).
2026-04-24 00:27:35.210040-0500 0x2cf      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x302) tag 0x130064
2026-04-24 00:27:35.210042-0500 0x2cf      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangeApps )
2026-04-24 00:27:35.210046-0500 0x2cf      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangePriority )
2026-04-24 00:27:35.210055-0500 0x2cf      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:35.396916-0500 0x34c      Default     0x0                  0      0    kernel: (IONVMeFamily) static AppleNVMeRequestPool *AppleNVMeRequestPool::Create(AppleNVMeWorkLoop *, uint8_t, uint16_t, uint32_t, bool, NVMeBufferAllocator *, lck_mtx_t *, NVMeCGType_t, IOMapper *)::111:NVMe Request Pool Init (External Drive Case). First phase, RequestCount = 1
2026-04-24 00:27:35.398016-0500 0x1f8      Default     0x0                  0      0    kernel: (IONVMeFamily) virtual IOReturn IONVMeController::CreateSubmissionQueue(uint16_t, uint8_t)::3183:SQ index=0 entrysize=64
2026-04-24 00:27:35.398032-0500 0x1f8      Default     0x0                  0      0    kernel: (IONVMeFamily) virtual IOReturn IONVMeController::CreateSubmissionQueue(uint16_t, uint8_t)::3183:SQ index=1 entrysize=64
2026-04-24 00:27:38.948026-0500 0x3ba      Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _loadDisabledByOSEnvironment: disabled by OSEnvironment: NO.
2026-04-24 00:27:38.948048-0500 0x3ba      Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _loadDisabledByExternalBoot: disabled by ExternalBoot: NO.
2026-04-24 00:27:38.948053-0500 0x3ba      Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _mapAndPublishTRM: set TRM_PolicyTimeout = 604800.
2026-04-24 00:27:38.948059-0500 0x3ba      Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _mapAndPublishTRM: set TRM_RelaxedPeriodTimeout = 259200.
2026-04-24 00:27:38.948062-0500 0x3ba      Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _mapAndPublishTRM: set TRM_UnlockedPeriodTimeout = 86400.
2026-04-24 00:27:38.948065-0500 0x3ba      Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMTRM: _mapAndPublishTRM: sending kIOMessageServicePropertyChange(#changes=4) while LOCKED(1), TRM: 604800/U(0) 4294967295/-(255) M=255/4294967295/4294967295 ---(255)/---(255) L=255 BS=255 R=255 RP=259200/255 UP=86400/255, CUR: U(0) -(255).
2026-04-24 00:27:38.948128-0500 0x3a1      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x302) tag 0x140064
2026-04-24 00:27:38.948131-0500 0x3a1      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangeApps )
2026-04-24 00:27:38.948135-0500 0x3a1      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangePriority )
2026-04-24 00:27:38.948143-0500 0x3a1      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:40.070117-0500 0x3a1      Default     0x0                  0      0    kernel: ktriage_register_subsystem_strings: set subsystem 7 strings
2026-04-24 00:27:40.331863-0500 0x3a1      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x302) tag 0x150064
2026-04-24 00:27:40.331866-0500 0x420      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangeApps )
2026-04-24 00:27:40.331869-0500 0x420      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangePriority )
2026-04-24 00:27:40.331877-0500 0x420      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:40.331917-0500 0x420      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x302) tag 0x160064
2026-04-24 00:27:40.331920-0500 0x420      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangeApps )
2026-04-24 00:27:40.331922-0500 0x420      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangePriority )
2026-04-24 00:27:40.331928-0500 0x420      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:41.301508-0500 0x339      Default     0x0                  0      0    kernel: (AppleCredentialManager) AppleCredentialManager: startImpl: registering notifications.
2026-04-24 00:27:41.394646-0500 0x420      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x170064
2026-04-24 00:27:41.395337-0500 0x301      Default     0x0                  0      0    kernel: (IOTimeSyncFamily)   IOTimeSyncTranslationMach(0xffffffffffffffff): [Lock state] Kernel notifying kIOTimeSyncNotificationChangeClockLockState to Locked
2026-04-24 00:27:41.432279-0500 0x38e      Default     0x0                  0      0    kernel: (AppleSmartBatteryManager) Clearing out battery data
2026-04-24 00:27:41.435456-0500 0x3ba      Default     0x0                  0      0    kernel: ktriage_register_subsystem_strings: set subsystem 8 strings
2026-04-24 00:27:41.440461-0500 0x3ba      Default     0x0                  0      0    kernel: (ALF) [com.apple.alfkext:alf] ALFLOG: sockwall_cntl_start(). Registering ctl_reg.
2026-04-24 00:27:41.443708-0500 0x173      Default     0x0                  0      0    kernel: (AppleSystemPolicy) Per file changetime scans: disabled
2026-04-24 00:27:41.444841-0500 0x173      Default     0x0                  0      0    kernel: (apfs) apfs_sysctl_register:1407: done registering sysctls.
2026-04-24 00:27:41.445723-0500 0x3ba      Default     0x0                  0      0    kernel: Waiting on <dict ID="0"><key>IOProviderClass</key><string ID="1">IOResources</string><key>IOResourceMatch</key><array ID="2"><string ID="3">IOBSD</string><string ID="4">boot-uuid-media</string></array></dict>
2026-04-24 00:27:41.447752-0500 0x42a      Default     0x0                  0      0    kernel: (corecapture) CCPipe::withOwnerNameCapacity pipeOwner com.apple.iokit.IO80211Family pipeName ControlPath
2026-04-24 00:27:41.447812-0500 0x42a      Default     0x0                  0      0    kernel: (corecapture) CCLogPipe::createReportersAndLegend() Done Creating Legend for owner: com.apple.iokit.IO80211Family pipe ControlPath
2026-04-24 00:27:41.447814-0500 0x42a      Default     0x0                  0      0    kernel: (corecapture) CCLogPipe::initWithOwnerNameCapacity() IOReporters setup for ControlPath
2026-04-24 00:27:41.447844-0500 0x42a      Default     0x0                  0      0    kernel: (corecapture) Created CCLogPipe (Owner: com.apple.iokit.IO80211Family - Name: ControlPath)
2026-04-24 00:27:41.447846-0500 0x42a      Default     0x0                  0      0    kernel: (corecapture) withOwnerNameCapacity:157 Pipe Owner:com.apple.iokit.IO80211Family Name:ControlPath LogIdentifier:ControlPath
2026-04-24 00:27:41.448079-0500 0x42a      Default     0x0                  0      0    kernel: (corecapture) CCPipe::withOwnerNameCapacity pipeOwner com.apple.iokit.IO80211Family pipeName LQMLogging
2026-04-24 00:27:41.448104-0500 0x37e      Default     0x0                  0      0    kernel: (corecapture) CCLogPipe::createReportersAndLegend() Done Creating Legend for owner: com.apple.iokit.IO80211Family pipe LQMLogging
2026-04-24 00:27:41.448105-0500 0x37e      Default     0x0                  0      0    kernel: (corecapture) CCLogPipe::initWithOwnerNameCapacity() IOReporters setup for LQMLogging
2026-04-24 00:27:41.448140-0500 0x37e      Default     0x0                  0      0    kernel: (corecapture) Created CCLogPipe (Owner: com.apple.iokit.IO80211Family - Name: LQMLogging)
2026-04-24 00:27:41.448142-0500 0x37e      Default     0x0                  0      0    kernel: (corecapture) withOwnerNameCapacity:157 Pipe Owner:com.apple.iokit.IO80211Family Name:LQMLogging LogIdentifier:LQMLogging
2026-04-24 00:27:41.448232-0500 0x37e      Default     0x0                  0      0    kernel: (IO80211Family) IO80211Controller::findAndAttachToFaultReporter no pipe found, making it
2026-04-24 00:27:41.448238-0500 0x37e      Default     0x0                  0      0    kernel: (corecapture) CCPipe::withOwnerNameCapacity pipeOwner com.apple.iokit.IO80211Family pipeName StateSnapshots
2026-04-24 00:27:41.448435-0500 0x300      Default     0x0                  0      0    kernel: (corecapture) CCDataPipe::createReportersAndLegend() Done Creating Legend for owner: com.apple.iokit.IO80211Family pipe StateSnapshots
2026-04-24 00:27:41.448442-0500 0x300      Default     0x0                  0      0    kernel: (corecapture) CCDataPipe::initWithOwnerNameCapacity() IOReporters setup for StateSnapshots
2026-04-24 00:27:41.448471-0500 0x300      Default     0x0                  0      0    kernel: (corecapture) Created CCDataPipe (Owner: com.apple.iokit.IO80211Family - Name: StateSnapshots)
2026-04-24 00:27:41.448476-0500 0x300      Default     0x0                  0      0    kernel: (corecapture) withOwnerNameCapacity:157 Pipe Owner:com.apple.iokit.IO80211Family Name:StateSnapshots LogIdentifier:StateSnapshots
2026-04-24 00:27:41.815960-0500 0x37e      Default     0x0                  0      0    kernel: (corecapture) CCPipe::withOwnerNameCapacity pipeOwner com.zxystd.AirportItlwm pipeName DriverLogs
2026-04-24 00:27:41.815995-0500 0x37e      Default     0x0                  0      0    kernel: (corecapture) CCLogPipe::createReportersAndLegend() Done Creating Legend for owner: com.zxystd.AirportItlwm pipe DriverLogs
2026-04-24 00:27:41.815997-0500 0x37e      Default     0x0                  0      0    kernel: (corecapture) CCLogPipe::initWithOwnerNameCapacity() IOReporters setup for DriverLogs
2026-04-24 00:27:41.816378-0500 0x37e      Default     0x0                  0      0    kernel: (corecapture) Created CCLogPipe (Owner: com.zxystd.AirportItlwm - Name: DriverLogs)
2026-04-24 00:27:41.816382-0500 0x37e      Default     0x0                  0      0    kernel: (corecapture) withOwnerNameCapacity:157 Pipe Owner:com.zxystd.AirportItlwm Name:DriverLogs LogIdentifier:wlan0
2026-04-24 00:27:41.816385-0500 0x37e      Default     0x0                  0      0    kernel: (corecapture) CCPipe::withOwnerNameCapacity pipeOwner com.zxystd.AirportItlwm pipeName DatapathEvents
2026-04-24 00:27:41.816424-0500 0x37e      Default     0x0                  0      0    kernel: (corecapture) CCLogPipe::createReportersAndLegend() Done Creating Legend for owner: com.zxystd.AirportItlwm pipe DatapathEvents
2026-04-24 00:27:41.816426-0500 0x37e      Default     0x0                  0      0    kernel: (corecapture) CCLogPipe::initWithOwnerNameCapacity() IOReporters setup for DatapathEvents
2026-04-24 00:27:41.816822-0500 0x525      Default     0x0                  0      0    kernel: (corecapture) Created CCLogPipe (Owner: com.zxystd.AirportItlwm - Name: DatapathEvents)
2026-04-24 00:27:41.816825-0500 0x525      Default     0x0                  0      0    kernel: (corecapture) withOwnerNameCapacity:157 Pipe Owner:com.zxystd.AirportItlwm Name:DatapathEvents LogIdentifier:
2026-04-24 00:27:41.816828-0500 0x525      Default     0x0                  0      0    kernel: (corecapture) CCPipe::withOwnerNameCapacity pipeOwner com.zxystd.AirportItlwm pipeName StateSnapshots
2026-04-24 00:27:41.816858-0500 0x525      Default     0x0                  0      0    kernel: (corecapture) CCDataPipe::createReportersAndLegend() Done Creating Legend for owner: com.zxystd.AirportItlwm pipe StateSnapshots
2026-04-24 00:27:41.816860-0500 0x525      Default     0x0                  0      0    kernel: (corecapture) CCDataPipe::initWithOwnerNameCapacity() IOReporters setup for StateSnapshots
2026-04-24 00:27:41.816865-0500 0x525      Default     0x0                  0      0    kernel: (corecapture) Created CCDataPipe (Owner: com.zxystd.AirportItlwm - Name: StateSnapshots)
2026-04-24 00:27:41.816867-0500 0x525      Default     0x0                  0      0    kernel: (corecapture) withOwnerNameCapacity:157 Pipe Owner:com.zxystd.AirportItlwm Name:StateSnapshots LogIdentifier:0
2026-04-24 00:27:41.816971-0500 0x525      Default     0x0                  0      0    kernel: (corecapture) CCPipe::withOwnerNameCapacity pipeOwner com.apple.iokit.IO80211Family pipeName Interface_Infrastructure_0
2026-04-24 00:27:41.816990-0500 0x525      Default     0x0                  0      0    kernel: (corecapture) CCLogPipe::createReportersAndLegend() Done Creating Legend for owner: com.apple.iokit.IO80211Family pipe Interface_Infrastructure_0
2026-04-24 00:27:41.816992-0500 0x525      Default     0x0                  0      0    kernel: (corecapture) CCLogPipe::initWithOwnerNameCapacity() IOReporters setup for Interface_Infrastructure_0
2026-04-24 00:27:41.817025-0500 0x525      Default     0x0                  0      0    kernel: (corecapture) Created CCLogPipe (Owner: com.apple.iokit.IO80211Family - Name: Interface_Infrastructure_0)
2026-04-24 00:27:41.817028-0500 0x525      Default     0x0                  0      0    kernel: (corecapture) withOwnerNameCapacity:157 Pipe Owner:com.apple.iokit.IO80211Family Name:Interface_Infrastructure_0 LogIdentifier:InterfaceLogs
2026-04-24 00:27:41.817123-0500 0x525      Default     0x0                  0      0    kernel: (IO80211Family) IO80211PeerManager::addPeerOperation(6030) fInterfacePeerCounters not yet present, storing operation for later
2026-04-24 00:27:41.817138-0500 0x525      Default     0x0                  0      0    kernel: (IO80211Family) IO80211PeerManager::addPeerOperation(6030) fInterfacePeerCounters not yet present, storing operation for later
2026-04-24 00:27:45.499365-0500 0x420      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:47.871426-0500 0x420      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x180064
2026-04-24 00:27:47.892550-0500 0x420      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:47.912256-0500 0x420      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x190064
2026-04-24 00:27:47.933017-0500 0x420      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:48.175302-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x1a0064
2026-04-24 00:27:48.175306-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:48.175317-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x1b0064
2026-04-24 00:27:48.175319-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:48.175329-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x1c0064
2026-04-24 00:27:48.175331-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:48.175342-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x1d0064
2026-04-24 00:27:48.175344-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:48.175353-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x1e0064
2026-04-24 00:27:48.175355-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:48.175360-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x2) tag 0x1f0064
2026-04-24 00:27:48.175362-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:48.175363-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x302) tag 0x200064
2026-04-24 00:27:48.175365-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangeApps )
2026-04-24 00:27:48.175375-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangePriority )
2026-04-24 00:27:48.175384-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:48.175386-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x302) tag 0x210064
2026-04-24 00:27:48.175388-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangeApps )
2026-04-24 00:27:48.175390-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangePriority )
2026-04-24 00:27:48.175394-0500 0x43e      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:48.177674-0500 0x49a      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x302) tag 0x220064
2026-04-24 00:27:48.177678-0500 0x49a      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangeApps )
2026-04-24 00:27:48.177683-0500 0x49a      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangePriority )
2026-04-24 00:27:48.177743-0500 0x49a      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:48.177763-0500 0x49a      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x302) tag 0x230064
2026-04-24 00:27:48.177765-0500 0x49a      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangeApps )
2026-04-24 00:27:48.177772-0500 0x49a      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangePriority )
2026-04-24 00:27:48.177851-0500 0x2fe      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:48.177865-0500 0x2fe      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x302) tag 0x240064
2026-04-24 00:27:48.177869-0500 0x2fe      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangeApps )
2026-04-24 00:27:48.177874-0500 0x2fe      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangePriority )
2026-04-24 00:27:48.177883-0500 0x2fe      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
2026-04-24 00:27:48.177979-0500 0x49a      Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (ON_STATE->ON_STATE, f, 0x302) tag 0x250064
2026-04-24 00:27:48.177992-0500 0x49a      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangeApps )
2026-04-24 00:27:48.177998-0500 0x49a      Default     0x0                  0      0    kernel: PMRD: tellClientsWithResponse( kIOMessageSystemCapabilityChange, kNotifyCapabilityChangePriority )
2026-04-24 00:27:48.178030-0500 0x2fe      Default     0x0                  0      0    kernel: PMRD: PowerChangeDone: ON_STATE->ON_STATE
